"Barre						"
"Bennington					"
"Brandon						"
"Brattleboro					"
"Brownsville					"
"Burlington					"
"Cavendish					"
"Chittenden					"
"Colchester					"
"Derby						"
"Essex Junction				"
"Hartford					"
"Killington					"
"Ludlow						"
"Lyndonville					"
"Middlebury					"
"Montpelier					"
"Newport						"
"Proctorsville				"
"Quechee						"
"Rutland						"
"Saint Albans				"
"Saint Johnsbury				"
"Shelburne					"
"South Burlington			"
"Springfield					"
"Stowe						"
"Waitsfield					"
"Warren						"
"Waterbury					"
"West Dover					"
"Winooski					"
"Woodstock					"
